"","id","spec","num","log1","freq","freqlog","bin"
"2890",264,"Лось",1,"0,693147181","0,125","0,169293808",1
"2891",264,"Сайгак",0,"0","0","0",0
"2892",264,"Северный",0,"0","0","0",0
"2893",264,"Тур",0,"0","0","0",0
"2894",265,"Благородный",71,"4,276666119","0,068932039","0,175354966",1
"2895",265,"Большерогий",0,"0","0","0",0
"2896",265,"Зубр",16,"2,833213344","0,015533981","0,116169468",1
"2897",265,"Кабан",284,"5,65248918","0,275728155","0,231767461",1
"2898",265,"Кабарга",0,"0","0","0",0
"2899",265,"Косуля",99,"4,605170186","0,096116505","0,188824528",1
"2900",265,"Кулан",0,"0","0","0",0
"2901",265,"Лось",559,"6,327936784","0,542718447","0,259462653",1
"2902",265,"Сайгак",1,"0,693147181","0,000970874","0,028420923",1
"2903",265,"Северный",0,"0","0","0",0
"2904",265,"Тур",0,"0","0","0",0
"2905",266,"Благородный",40,"3,713572067","0,035492458","0,171138388",1
"2906",266,"Большерогий",0,"0","0","0",0
"2907",266,"Зубр",0,"0","0","0",0
"2908",266,"Кабан",445,"6,100318952","0,394853594","0,281130602",1
"2909",266,"Кабарга",0,"0","0","0",0
"2910",266,"Косуля",145,"4,983606622","0,12866016","0,22966739",1
"2911",266,"Кулан",0,"0","0","0",0
"2912",266,"Лось",496,"6,208590026","0,440106477","0,286120228",1
"2913",266,"Сайгак",1,"0,693147181","0,000887311","0,031943393",1
"2914",266,"Северный",0,"0","0","0",0
"2915",266,"Тур",0,"0","0","0",0
"2916",267,"Благородный",1,"0,693147181","0,0625","0,128512244",1
"2917",267,"Большерогий",0,"0","0","0",0
"2918",267,"Зубр",0,"0","0","0",0
"2919",267,"Кабан",4,"1,609437912","0,25","0,29839619",1
"2920",267,"Кабарга",0,"0","0","0",0
"2921",267,"Косуля",1,"0,693147181","0,0625","0,128512244",1
"2922",267,"Кулан",0,"0","0","0",0
"2923",267,"Лось",10,"2,397895273","0,625","0,444579321",1
"2924",267,"Сайгак",0,"0","0","0",0
"2925",267,"Северный",0,"0","0","0",0
"2926",267,"Тур",0,"0","0","0",0
"2927",268,"Благородный",30,"3,433987204","0,12605042","0,219289412",1
"2928",268,"Большерогий",0,"0","0","0",0
"2929",268,"Зубр",0,"0","0","0",0
"2930",268,"Кабан",50,"3,931825633","0,210084034","0,251080648",1
"2931",268,"Кабарга",0,"0","0","0",0
"2932",268,"Косуля",128,"4,859812404","0,537815126","0,310340529",1
"2933",268,"Кулан",0,"0","0","0",0
"2934",268,"Лось",30,"3,433987204","0,12605042","0,219289412",1
"2935",268,"Сайгак",0,"0","0","0",0
"2936",268,"Северный",0,"0","0","0",0
"2937",268,"Тур",0,"0","0","0",0
"2938",269,"Благородный",0,"0","0","0",0
"2939",269,"Большерогий",0,"0","0","0",0
"2940",269,"Зубр",0,"0","0","0",0
"2941",269,"Кабан",4,"1,609437912","0,097560976","0,219283282",1
"2942",269,"Кабарга",0,"0","0","0",0
"2943",269,"Косуля",10,"2,397895273","0,243902439","0,326709307",1
"2944",269,"Кулан",0,"0","0","0",0
"2945",269,"Лось",27,"3,33220451","0,658536585","0,454007411",1
"2946",269,"Сайгак",0,"0","0","0",0
"2947",269,"Северный",0,"0","0","0",0
"2948",269,"Тур",0,"0","0","0",0
"2949",270,"Благородный",0,"0","0","0",0
"2950",270,"Большерогий",0,"0","0","0",0
"2951",270,"Зубр",0,"0","0","0",0
"2952",270,"Кабан",0,"0","0","0",0
"2953",270,"Кабарга",0,"0","0","0",0
"2954",270,"Косуля",0,"0","0","0",0
"2955",270,"Кулан",0,"0","0","0",0
"2956",270,"Лось",4,"1,609437912","1","1",1
"2957",270,"Сайгак",0,"0","0","0",0
"2958",270,"Северный",0,"0","0","0",0
"2959",270,"Тур",0,"0","0","0",0
"2960",271,"Благородный",0,"0","0","0",0
"2961",271,"Большерогий",0,"0","0","0",0
"2962",271,"Зубр",0,"0","0","0",0
"2963",271,"Кабан",0,"0","0","0",0
"2964",271,"Кабарга",0,"0","0","0",0
"2965",271,"Косуля",0,"0","0","0",0
"2966",271,"Кулан",0,"0","0","0",0
"2967",271,"Лось",1,"0,693147181","1","1",1
"2968",271,"Сайгак",0,"0","0","0",0
"2969",271,"Северный",0,"0","0","0",0
"2970",271,"Тур",0,"0","0","0",0
"2971",272,"Благородный",0,"0","0","0",0
"2972",272,"Большерогий",0,"0","0","0",0
"2973",272,"Зубр",0,"0","0","0",0
"2974",272,"Кабан",0,"0","0","0",0
"2975",272,"Кабарга",0,"0","0","0",0
"2976",272,"Косуля",1,"0,693147181","0,25","0,333333333",1
"2977",272,"Кулан",0,"0","0","0",0
"2978",272,"Лось",3,"1,386294361","0,75","0,666666667",1
"2979",272,"Сайгак",0,"0","0","0",0
"2980",272,"Северный",0,"0","0","0",0
"2981",272,"Тур",0,"0","0","0",0
"2982",273,"Благородный",0,"0","0","0",0
"2983",273,"Большерогий",0,"0","0","0",0
"2984",273,"Зубр",0,"0","0","0",0
"2985",273,"Кабан",0,"0","0","0",0
"2986",273,"Кабарга",0,"0","0","0",0
"2987",273,"Косуля",0,"0","0","0",0
"2988",273,"Кулан",0,"0","0","0",0
"2989",273,"Лось",9,"2,302585093","1","1",1
"2990",273,"Сайгак",0,"0","0","0",0
"2991",273,"Северный",0,"0","0","0",0
"2992",273,"Тур",0,"0","0","0",0
"2993",274,"Благородный",0,"0","0","0",0
"2994",274,"Большерогий",0,"0","0","0",0
"2995",274,"Зубр",0,"0","0","0",0
"2996",274,"Кабан",0,"0","0","0",0
"2997",274,"Кабарга",0,"0","0","0",0
"2998",274,"Косуля",0,"0","0","0",0
"2999",274,"Кулан",0,"0","0","0",0
"3000",274,"Лось",3,"1,386294361","1","1",1
"3001",274,"Сайгак",0,"0","0","0",0
"3002",274,"Северный",0,"0","0","0",0
"3003",274,"Тур",0,"0","0","0",0
"3004",275,"Благородный",0,"0","0","0",0
"3005",275,"Большерогий",0,"0","0","0",0
"3006",275,"Зубр",0,"0","0","0",0
"3007",275,"Кабан",0,"0","0","0",0
"3008",275,"Кабарга",0,"0","0","0",0
"3009",275,"Косуля",1,"0,693147181","1","1",1
"3010",275,"Кулан",0,"0","0","0",0
"3011",275,"Лось",0,"0","0","0",0
"3012",275,"Сайгак",0,"0","0","0",0
"3013",275,"Северный",0,"0","0","0",0
"3014",275,"Тур",0,"0","0","0",0
"3015",276,"Благородный",0,"0","0","0",0
"3016",276,"Большерогий",0,"0","0","0",0
"3017",276,"Зубр",0,"0","0","0",0
"3018",276,"Кабан",1,"0,693147181","0,05","0,122400144",1
"3019",276,"Кабарга",0,"0","0","0",0
"3020",276,"Косуля",2,"1,098612289","0,1","0,193999639",1
"3021",276,"Кулан",0,"0","0","0",0
"3022",276,"Лось",15,"2,772588722","0,75","0,489600578",1
"3023",276,"Сайгак",0,"0","0","0",0
"3024",276,"Северный",0,"0","0","0",0
"3025",276,"Тур",2,"1,098612289","0,1","0,193999639",1
"3026",277,"Благородный",0,"0","0","0",0
"3027",277,"Большерогий",0,"0","0","0",0
"3028",277,"Зубр",0,"0","0","0",0
"3029",277,"Кабан",0,"0","0","0",0
"3030",277,"Кабарга",0,"0","0","0",0
"3031",277,"Косуля",1,"0,693147181","0,028571429","0,16315122",1
"3032",277,"Кулан",0,"0","0","0",0
"3033",277,"Лось",34,"3,555348061","0,971428571","0,83684878",1
"3034",277,"Сайгак",0,"0","0","0",0
"3035",277,"Северный",0,"0","0","0",0
"3036",277,"Тур",0,"0","0","0",0
"3037",278,"Благородный",6,"1,945910149","0,545454545","0,402356642",1
"3038",278,"Большерогий",0,"0","0","0",0
"3039",278,"Зубр",0,"0","0","0",0
"3040",278,"Кабан",1,"0,693147181","0,090909091","0,143322328",1
"3041",278,"Кабарга",0,"0","0","0",0
"3042",278,"Косуля",2,"1,098612289","0,181818182","0,227160515",1
"3043",278,"Кулан",0,"0","0","0",0
"3044",278,"Лось",2,"1,098612289","0,181818182","0,227160515",1
"3045",278,"Сайгак",0,"0","0","0",0
"3046",278,"Северный",0,"0","0","0",0
"3047",278,"Тур",0,"0","0","0",0
"3048",279,"Благородный",0,"0","0","0",0
"3049",279,"Большерогий",0,"0","0","0",0
"3050",279,"Зубр",0,"0","0","0",0
"3051",279,"Кабан",0,"0","0","0",0
"3052",279,"Кабарга",0,"0","0","0",0
"3053",279,"Косуля",2,"1,098612289","0,00308642","0,126765761",1
"3054",279,"Кулан",0,"0","0","0",0
"3055",279,"Лось",644,"6,469250317","0,99382716","0,746468477",1
"3056",279,"Сайгак",0,"0","0","0",0
"3057",279,"Северный",2,"1,098612289","0,00308642","0,126765761",1
"3058",279,"Тур",0,"0","0","0",0
"3059",280,"Благородный",0,"0","0","0",0
"3060",280,"Большерогий",0,"0","0","0",0
"3061",280,"Зубр",0,"0","0","0",0
"3062",280,"Кабан",0,"0","0","0",0
"3063",280,"Кабарга",0,"0","0","0",0
"3064",280,"Косуля",8,"2,197224577","0,19047619","0,242408022",1
"3065",280,"Кулан",0,"0","0","0",0
"3066",280,"Лось",23,"3,17805383","0,547619048","0,350617661",1
"3067",280,"Сайгак",7,"2,079441542","0,166666667","0,22941365",1
"3068",280,"Северный",0,"0","0","0",0
"3069",280,"Тур",4,"1,609437912","0,095238095","0,177560667",1
"3070",281,"Благородный",3,"1,386294361","0,375","0,324153049",1
"3071",281,"Большерогий",0,"0","0","0",0
"3072",281,"Зубр",0,"0","0","0",0
"3073",281,"Кабан",0,"0","0","0",0
"3074",281,"Кабарга",0,"0","0","0",0
"3075",281,"Косуля",0,"0","0","0",0
"3076",281,"Кулан",0,"0","0","0",0
"3077",281,"Лось",0,"0","0","0",0
"3078",281,"Сайгак",2,"1,098612289","0,25","0,256885213",1
"3079",281,"Северный",1,"0,693147181","0,125","0,162076524",1
"3080",281,"Тур",2,"1,098612289","0,25","0,256885213",1
"3081",282,"Благородный",0,"0","0","0",0
"3082",282,"Большерогий",0,"0","0","0",0
"3083",282,"Зубр",0,"0","0","0",0
"3084",282,"Кабан",2,"1,098612289","0,25","0,306573596",1
"3085",282,"Кабарга",0,"0","0","0",0
"3086",282,"Косуля",0,"0","0","0",0
"3087",282,"Кулан",0,"0","0","0",0
"3088",282,"Лось",1,"0,693147181","0,125","0,193426404",1
"3089",282,"Сайгак",0,"0","0","0",0
"3090",282,"Северный",0,"0","0","0",0
"3091",282,"Тур",5,"1,791759469","0,625","0,5",1
"3092",283,"Благородный",0,"0","0","0",0
"3093",283,"Большерогий",0,"0","0","0",0
"3094",283,"Зубр",0,"0","0","0",0
"3095",283,"Кабан",0,"0","0","0",0
"3096",283,"Кабарга",0,"0","0","0",0
"3097",283,"Косуля",2,"1,098612289","0,666666667","0,613147193",1
"3098",283,"Кулан",0,"0","0","0",0
"3099",283,"Лось",1,"0,693147181","0,333333333","0,386852807",1
"3100",283,"Сайгак",0,"0","0","0",0
"3101",283,"Северный",0,"0","0","0",0
"3102",283,"Тур",0,"0","0","0",0
"3103",284,"Благородный",0,"0","0","0",0
"3104",284,"Большерогий",0,"0","0","0",0
"3105",284,"Зубр",0,"0","0","0",0
"3106",284,"Кабан",0,"0","0","0",0
"3107",284,"Кабарга",0,"0","0","0",0
"3108",284,"Косуля",0,"0","0","0",0
"3109",284,"Кулан",0,"0","0","0",0
"3110",284,"Лось",1,"0,693147181","1","1",1
"3111",284,"Сайгак",0,"0","0","0",0
"3112",284,"Северный",0,"0","0","0",0
"3113",284,"Тур",0,"0","0","0",0
"3114",285,"Благородный",0,"0","0","0",0
"3115",285,"Большерогий",0,"0","0","0",0
"3116",285,"Зубр",0,"0","0","0",0
"3117",285,"Кабан",0,"0","0","0",0
"3118",285,"Кабарга",0,"0","0","0",0
"3119",285,"Косуля",0,"0","0","0",0
"3120",285,"Кулан",0,"0","0","0",0
"3121",285,"Лось",32,"3,496507561","0,941176471","0,760917599",1
"3122",285,"Сайгак",2,"1,098612289","0,058823529","0,239082401",1
"3123",285,"Северный",0,"0","0","0",0
"3124",285,"Тур",0,"0","0","0",0
"3125",286,"Благородный",0,"0","0","0",0
"3126",286,"Большерогий",0,"0","0","0",0
"3127",286,"Зубр",0,"0","0","0",0
"3128",286,"Кабан",1,"0,693147181","0,142857143","0,262649535",1
"3129",286,"Кабарга",0,"0","0","0",0
"3130",286,"Косуля",0,"0","0","0",0
"3131",286,"Кулан",0,"0","0","0",0
"3132",286,"Лось",6,"1,945910149","0,857142857","0,737350465",1
"3133",286,"Сайгак",0,"0","0","0",0
"3134",286,"Северный",0,"0","0","0",0
"3135",286,"Тур",0,"0","0","0",0
"3136",287,"Благородный",0,"0","0","0",0
"3137",287,"Большерогий",0,"0","0","0",0
"3138",287,"Зубр",0,"0","0","0",0
"3139",287,"Кабан",0,"0","0","0",0
"3140",287,"Кабарга",0,"0","0","0",0
"3141",287,"Косуля",2,"1,098612289","0,004016064","0,130759432",1
"3142",287,"Кулан",0,"0","0","0",0
"3143",287,"Лось",494,"6,204557763","0,991967871","0,738481135",1
"3144",287,"Сайгак",0,"0","0","0",0
"3145",287,"Северный",2,"1,098612289","0,004016064","0,130759432",1
"3146",287,"Тур",0,"0","0","0",0
"3147",288,"Благородный",0,"0","0","0",0
"3148",288,"Большерогий",0,"0","0","0",0
"3149",288,"Зубр",0,"0","0","0",0
"3150",288,"Кабан",1,"0,693147181","0,047619048","0,109537627",1
"3151",288,"Кабарга",0,"0","0","0",0
"3152",288,"Косуля",0,"0","0","0",0
"3153",288,"Кулан",0,"0","0","0",0
"3154",288,"Лось",4,"1,609437912","0,19047619","0,254338494",1
"3155",288,"Сайгак",3,"1,386294361","0,142857143","0,219075254",1
"3156",288,"Северный",0,"0","0","0",0
"3157",288,"Тур",13,"2,63905733","0,619047619","0,417048624",1
"3158",289,"Благородный",0,"0","0","0",0
"3159",289,"Большерогий",0,"0","0","0",0
"3160",289,"Зубр",0,"0","0","0",0
"3161",289,"Кабан",0,"0","0","0",0
"3162",289,"Кабарга",0,"0","0","0",0
"3163",289,"Косуля",0,"0","0","0",0
"3164",289,"Кулан",0,"0","0","0",0
"3165",289,"Лось",0,"0","0","0",0
"3166",289,"Сайгак",0,"0","0","0",0
"3167",289,"Северный",1,"0,693147181","1","1",1
"3168",289,"Тур",0,"0","0","0",0
"3169",291,"Благородный",0,"0","0","0",0
"3170",291,"Большерогий",0,"0","0","0",0
"3171",291,"Зубр",0,"0","0","0",0
"3172",291,"Кабан",0,"0","0","0",0
"3173",291,"Кабарга",0,"0","0","0",0
"3174",291,"Косуля",10,"2,397895273","0,01650165","0,21851599",1
"3175",291,"Кулан",0,"0","0","0",0
"3176",291,"Лось",588,"6,378426184","0,97029703","0,581254789",1
"3177",291,"Сайгак",0,"0","0","0",0
"3178",291,"Северный",0,"0","0","0",0
"3179",291,"Тур",8,"2,197224577","0,01320132","0,200229221",1
"3180",292,"Благородный",0,"0","0","0",0
"3181",292,"Большерогий",0,"0","0","0",0
"3182",292,"Зубр",0,"0","0","0",0
"3183",292,"Кабан",1,"0,693147181","0,142857143","0,262649535",1
"3184",292,"Кабарга",0,"0","0","0",0
"3185",292,"Косуля",0,"0","0","0",0
"3186",292,"Кулан",0,"0","0","0",0
"3187",292,"Лось",6,"1,945910149","0,857142857","0,737350465",1
"3188",292,"Сайгак",0,"0","0","0",0
"3189",292,"Северный",0,"0","0","0",0
"3190",292,"Тур",0,"0","0","0",0
"3191",293,"Благородный",0,"0","0","0",0
"3192",293,"Большерогий",0,"0","0","0",0
"3193",293,"Зубр",0,"0","0","0",0
"3194",293,"Кабан",1,"0,693147181","0,028571429","0,090781872",1
"3195",293,"Кабарга",0,"0","0","0",0
"3196",293,"Косуля",0,"0","0","0",0
"3197",293,"Кулан",0,"0","0","0",0
"3198",293,"Лось",8,"2,197224577","0,228571429","0,287771726",1
"3199",293,"Сайгак",22,"3,135494216","0,628571429","0,410657423",1
"3200",293,"Северный",0,"0","0","0",0
"3201",293,"Тур",4,"1,609437912","0,114285714","0,210788979",1
"3202",294,"Благородный",0,"0","0","0",0
"3203",294,"Большерогий",0,"0","0","0",0
"3204",294,"Зубр",0,"0","0","0",0
"3205",294,"Кабан",0,"0","0","0",0
"3206",294,"Кабарга",0,"0","0","0",0
"3207",294,"Косуля",0,"0","0","0",0
"3208",294,"Кулан",0,"0","0","0",0
"3209",294,"Лось",1,"0,693147181","1","1",1
"3210",294,"Сайгак",0,"0","0","0",0
"3211",294,"Северный",0,"0","0","0",0
"3212",294,"Тур",0,"0","0","0",0
"3213",295,"Благородный",0,"0","0","0",0
"3214",295,"Большерогий",0,"0","0","0",0
"3215",295,"Зубр",0,"0","0","0",0
"3216",295,"Кабан",0,"0","0","0",0
"3217",295,"Кабарга",0,"0","0","0",0
"3218",295,"Косуля",0,"0","0","0",0
"3219",295,"Кулан",0,"0","0","0",0
"3220",295,"Лось",1,"0,693147181","1","1",1
"3221",295,"Сайгак",0,"0","0","0",0
"3222",295,"Северный",0,"0","0","0",0
"3223",295,"Тур",0,"0","0","0",0
"3224",296,"Благородный",0,"0","0","0",0
"3225",296,"Большерогий",0,"0","0","0",0
"3226",296,"Зубр",0,"0","0","0",0
"3227",296,"Кабан",1,"0,693147181","0,125","0,169293808",1
"3228",296,"Кабарга",0,"0","0","0",0
"3229",296,"Косуля",1,"0,693147181","0,125","0,169293808",1
"3230",296,"Кулан",0,"0","0","0",0
"3231",296,"Лось",4,"1,609437912","0,5","0,393088048",1
"3232",296,"Сайгак",2,"1,098612289","0,25","0,268324337",1
"3233",296,"Северный",0,"0","0","0",0
"3234",296,"Тур",0,"0","0","0",0
"3235",297,"Благородный",0,"0","0","0",0
"3236",297,"Большерогий",0,"0","0","0",0
"3237",297,"Зубр",0,"0","0","0",0
"3238",297,"Кабан",0,"0","0","0",0
"3239",297,"Кабарга",0,"0","0","0",0
"3240",297,"Косуля",1,"0,693147181","1","1",1
"3241",297,"Кулан",0,"0","0","0",0
"3242",297,"Лось",0,"0","0","0",0
"3243",297,"Сайгак",0,"0","0","0",0
"3244",297,"Северный",0,"0","0","0",0
"3245",297,"Тур",0,"0","0","0",0
"3246",298,"Благородный",0,"0","0","0",0
"3247",298,"Большерогий",0,"0","0","0",0
"3248",298,"Зубр",0,"0","0","0",0
"3249",298,"Кабан",0,"0","0","0",0
"3250",298,"Кабарга",0,"0","0","0",0
"3251",298,"Косуля",0,"0","0","0",0
"3252",298,"Кулан",0,"0","0","0",0
"3253",298,"Лось",1,"0,693147181","1","1",1
"3254",298,"Сайгак",0,"0","0","0",0
"3255",298,"Северный",0,"0","0","0",0
"3256",298,"Тур",0,"0","0","0",0
"3257",299,"Благородный",0,"0","0","0",0
"3258",299,"Большерогий",0,"0","0","0",0
"3259",299,"Зубр",0,"0","0","0",0
"3260",299,"Кабан",0,"0","0","0",0
"3261",299,"Кабарга",0,"0","0","0",0
"3262",299,"Косуля",1,"0,693147181","1","1",1
"3263",299,"Кулан",0,"0","0","0",0
"3264",299,"Лось",0,"0","0","0",0
"3265",299,"Сайгак",0,"0","0","0",0
"3266",299,"Северный",0,"0","0","0",0
"3267",299,"Тур",0,"0","0","0",0
"3268",300,"Благородный",0,"0","0","0",0
"3269",300,"Большерогий",0,"0","0","0",0
"3270",300,"Зубр",0,"0","0","0",0
"3271",300,"Кабан",0,"0","0","0",0
"3272",300,"Кабарга",0,"0","0","0",0
"3273",300,"Косуля",3,"1,386294361","0,375","0,436208584",1
"3274",300,"Кулан",0,"0","0","0",0
"3275",300,"Лось",5,"1,791759469","0,625","0,563791416",1
"3276",300,"Сайгак",0,"0","0","0",0
"3277",300,"Северный",0,"0","0","0",0
"3278",300,"Тур",0,"0","0","0",0
"3279",301,"Благородный",0,"0","0","0",0
"3280",301,"Большерогий",0,"0","0","0",0
"3281",301,"Зубр",0,"0","0","0",0
"3282",301,"Кабан",34,"3,555348061","0,85","0,646279074",1
"3283",301,"Кабарга",0,"0","0","0",0
"3284",301,"Косуля",0,"0","0","0",0
"3285",301,"Кулан",0,"0","0","0",0
"3286",301,"Лось",6,"1,945910149","0,15","0,353720926",1
"3287",301,"Сайгак",0,"0","0","0",0
"3288",301,"Северный",0,"0","0","0",0
"3289",301,"Тур",0,"0","0","0",0
"3290",302,"Благородный",0,"0","0","0",0
"3291",302,"Большерогий",0,"0","0","0",0
"3292",302,"Зубр",0,"0","0","0",0
"3293",302,"Кабан",0,"0","0","0",0
"3294",302,"Кабарга",0,"0","0","0",0
"3295",302,"Косуля",0,"0","0","0",0
"3296",302,"Кулан",0,"0","0","0",0
"3297",302,"Лось",1,"0,693147181","1","1",1
"3298",302,"Сайгак",0,"0","0","0",0
"3299",302,"Северный",0,"0","0","0",0
"3300",302,"Тур",0,"0","0","0",0
"3301",303,"Благородный",0,"0","0","0",0
"3302",303,"Большерогий",0,"0","0","0",0
"3303",303,"Зубр",0,"0","0","0",0
"3304",303,"Кабан",0,"0","0","0",0
"3305",303,"Кабарга",0,"0","0","0",0
"3306",303,"Косуля",0,"0","0","0",0
"3307",303,"Кулан",2,"1,098612289","0,048780488","0,155505982",1
"3308",303,"Лось",25,"3,258096538","0,609756098","0,461175891",1
"3309",303,"Сайгак",14,"2,708050201","0,341463415","0,383318127",1
"3310",303,"Северный",0,"0","0","0",0
"3311",303,"Тур",0,"0","0","0",0
"3312",304,"Благородный",0,"0","0","0",0
"3313",304,"Большерогий",0,"0","0","0",0
"3314",304,"Зубр",0,"0","0","0",0
"3315",304,"Кабан",0,"0","0","0",0
"3316",304,"Кабарга",0,"0","0","0",0
"3317",304,"Косуля",0,"0","0","0",0
"3318",304,"Кулан",0,"0","0","0",0
"3319",304,"Лось",1,"0,693147181","1","1",1
"3320",304,"Сайгак",0,"0","0","0",0
"3321",304,"Северный",0,"0","0","0",0
"3322",304,"Тур",0,"0","0","0",0
"3323",305,"Благородный",0,"0","0","0",0
"3324",305,"Большерогий",0,"0","0","0",0
"3325",305,"Зубр",0,"0","0","0",0
"3326",305,"Кабан",0,"0","0","0",0
"3327",305,"Кабарга",0,"0","0","0",0
"3328",305,"Косуля",0,"0","0","0",0
"3329",305,"Кулан",0,"0","0","0",0
"3330",305,"Лось",0,"0","0","0",0
"3331",305,"Сайгак",5,"1,791759469","1","1",1
"3332",305,"Северный",0,"0","0","0",0
"3333",305,"Тур",0,"0","0","0",0
"3334",306,"Благородный",0,"0","0","0",0
"3335",306,"Большерогий",0,"0","0","0",0
"3336",306,"Зубр",0,"0","0","0",0
"3337",306,"Кабан",0,"0","0","0",0
"3338",306,"Кабарга",0,"0","0","0",0
"3339",306,"Косуля",5,"1,791759469","0,714285714","0,563791416",1
"3340",306,"Кулан",0,"0","0","0",0
"3341",306,"Лось",1,"0,693147181","0,142857143","0,218104292",1
"3342",306,"Сайгак",1,"0,693147181","0,142857143","0,218104292",1
"3343",306,"Северный",0,"0","0","0",0
"3344",306,"Тур",0,"0","0","0",0
"3345",307,"Благородный",0,"0","0","0",0
"3346",307,"Большерогий",0,"0","0","0",0
"3347",307,"Зубр",0,"0","0","0",0
"3348",307,"Кабан",0,"0","0","0",0
"3349",307,"Кабарга",0,"0","0","0",0
"3350",307,"Косуля",2,"1,098612289","0,5","0,5",1
"3351",307,"Кулан",0,"0","0","0",0
"3352",307,"Лось",2,"1,098612289","0,5","0,5",1
"3353",307,"Сайгак",0,"0","0","0",0
"3354",307,"Северный",0,"0","0","0",0
"3355",307,"Тур",0,"0","0","0",0
"3356",308,"Благородный",0,"0","0","0",0
"3357",308,"Большерогий",0,"0","0","0",0
"3358",308,"Зубр",0,"0","0","0",0
"3359",308,"Кабан",3,"1,386294361","1","1",1
"3360",308,"Кабарга",0,"0","0","0",0
"3361",308,"Косуля",0,"0","0","0",0
"3362",308,"Кулан",0,"0","0","0",0
"3363",308,"Лось",0,"0","0","0",0
"3364",308,"Сайгак",0,"0","0","0",0
"3365",308,"Северный",0,"0","0","0",0
"3366",308,"Тур",0,"0","0","0",0
"3367",309,"Благородный",0,"0","0","0",0
"3368",309,"Большерогий",0,"0","0","0",0
"3369",309,"Зубр",0,"0","0","0",0
"3370",309,"Кабан",0,"0","0","0",0
"3371",309,"Кабарга",0,"0","0","0",0
"3372",309,"Косуля",0,"0","0","0",0
"3373",309,"Кулан",0,"0","0","0",0
"3374",309,"Лось",3,"1,386294361","1","1",1
"3375",309,"Сайгак",0,"0","0","0",0
"3376",309,"Северный",0,"0","0","0",0
"3377",309,"Тур",0,"0","0","0",0
"3378",310,"Благородный",0,"0","0","0",0
"3379",310,"Большерогий",0,"0","0","0",0
"3380",310,"Зубр",0,"0","0","0",0
"3381",310,"Кабан",0,"0","0","0",0
"3382",310,"Кабарга",0,"0","0","0",0
"3383",310,"Косуля",0,"0","0","0",0
"3384",310,"Кулан",0,"0","0","0",0
"3385",310,"Лось",3,"1,386294361","1","1",1
"3386",310,"Сайгак",0,"0","0","0",0
"3387",310,"Северный",0,"0","0","0",0
"3388",310,"Тур",0,"0","0","0",0
"3389",311,"Благородный",0,"0","0","0",0
"3390",311,"Большерогий",0,"0","0","0",0
"3391",311,"Зубр",0,"0","0","0",0
"3392",311,"Кабан",0,"0","0","0",0
"3393",311,"Кабарга",0,"0","0","0",0
"3394",311,"Косуля",0,"0","0","0",0
"3395",311,"Кулан",0,"0","0","0",0
"3396",311,"Лось",2,"1,098612289","1","1",1
"3397",311,"Сайгак",0,"0","0","0",0
"3398",311,"Северный",0,"0","0","0",0
"3399",311,"Тур",0,"0","0","0",0
"3400",312,"Благородный",0,"0","0","0",0
"3401",312,"Большерогий",0,"0","0","0",0
"3402",312,"Зубр",0,"0","0","0",0
"3403",312,"Кабан",0,"0","0","0",0
"3404",312,"Кабарга",0,"0","0","0",0
"3405",312,"Косуля",2,"1,098612289","0,060606061","0,240694233",1
"3406",312,"Кулан",0,"0","0","0",0
"3407",312,"Лось",31,"3,465735903","0,939393939","0,759305767",1
"3408",312,"Сайгак",0,"0","0","0",0
"3409",312,"Северный",0,"0","0","0",0
"3410",312,"Тур",0,"0","0","0",0
"3411",313,"Благородный",0,"0","0","0",0
"3412",313,"Большерогий",0,"0","0","0",0
"3413",313,"Зубр",0,"0","0","0",0
"3414",313,"Кабан",0,"0","0","0",0
"3415",313,"Кабарга",0,"0","0","0",0
"3416",313,"Косуля",0,"0","0","0",0
"3417",313,"Кулан",0,"0","0","0",0
"3418",313,"Лось",54,"4,007333185","1","1",1
"3419",313,"Сайгак",0,"0","0","0",0
"3420",313,"Северный",0,"0","0","0",0
"3421",313,"Тур",0,"0","0","0",0
"3422",314,"Благородный",0,"0","0","0",0
"3423",314,"Большерогий",0,"0","0","0",0
"3424",314,"Зубр",0,"0","0","0",0
"3425",314,"Кабан",0,"0","0","0",0
"3426",314,"Кабарга",0,"0","0","0",0
"3427",314,"Косуля",0,"0","0","0",0
"3428",314,"Кулан",0,"0","0","0",0
"3429",314,"Лось",2,"1,098612289","1","1",1
"3430",314,"Сайгак",0,"0","0","0",0
"3431",314,"Северный",0,"0","0","0",0
"3432",314,"Тур",0,"0","0","0",0
"3433",315,"Благородный",0,"0","0","0",0
"3434",315,"Большерогий",0,"0","0","0",0
"3435",315,"Зубр",0,"0","0","0",0
"3436",315,"Кабан",0,"0","0","0",0
"3437",315,"Кабарга",0,"0","0","0",0
"3438",315,"Косуля",1,"0,693147181","1","1",1
"3439",315,"Кулан",0,"0","0","0",0
"3440",315,"Лось",0,"0","0","0",0
"3441",315,"Сайгак",0,"0","0","0",0
"3442",315,"Северный",0,"0","0","0",0
"3443",315,"Тур",0,"0","0","0",0
"3444",316,"Благородный",0,"0","0","0",0
"3445",316,"Большерогий",0,"0","0","0",0
"3446",316,"Зубр",0,"0","0","0",0
"3447",316,"Кабан",0,"0","0","0",0
"3448",316,"Кабарга",0,"0","0","0",0
"3449",316,"Косуля",0,"0","0","0",0
